245,,스턴메디칼,bjpark@mediforet.com,https://stunmedical.kr/,,검토필요,,,,,,스킨부스터·필러 등 미용의료기기 OEM 제조 및 수출 100% B2B 회사로 자체 소비자 브랜드 없음. [인터참 부스A-D31],,,,,,,,,,,,인터참(검토필요),
246,,더마밀,sales@dermameal.com,http://dermameal.com/,,검토필요,,,,,,화장품 수탁제조(OEM/ODM) 전문으로 자체 소비자 브랜드 없음. [인터참 부스A-E37],,,,,,,,,,,,인터참(검토필요),
247,,주식회사 셀락바이오,cellarkbio@cellarkbio.com,,,검토필요,,,,,,"desc·website·category 모두 비어 있어 소비자 브랜드 확인 불가, 보수적 제외. [인터참 부스A-E41]",,,,,,,,,,,,인터참(검토필요),
248,,주식회사 레드바이오컴퍼니,info@redbiocp.com,https://www.redbiocp.com,,검토필요,,,,,,"지방분해·스킨부스터·보툴리눔·필러·엑소좀 등 의료미용 제품과 OEM/ODM 중심, HYALSKIN은 시술계열 독자브랜드로 소비자완제품 근거 없음 [인터참 부스A-F31]",,,,,,,,,,,,인터참(검토필요),
249,,에이치앤비바이오,hnb.biomask@gmail.com,https://www.hnbbio.co.kr,,검토필요,,,,,,시트마스크·토너 등 스킨케어 OEM/ODM 수탁제조사로 자체 소비자 브랜드 없음. [인터참 부스A-F32],,,,,,,,,,,,인터참(검토필요),
250,,(주)프리모리스인터내셔널,hnkim@primoris.co.kr,https://primorisintl.com/,,검토필요,,,,,,엑소좀 줄기세포 원천기술·국제특허·R&D 클러스터 중심 바이오 기업으로 원료~코스메틱 언급뿐 자사 소비자 브랜드명·판매채널 근거 없음. [인터참 부스A-F46],,,,,,,,,,,,인터참(검토필요),
251,,팜스비앤비,marketing@pamsbnb.com,https://www.pamseshop.co.kr,,검토필요,,,,,,23년간 전문 에스테틱·피부과 클리닉에 스킨케어를 공급하는 B2B 프로페셔널 채널 전용이며 자체 소비자 브랜드·D2C 언급이 전무함. [인터참 부스A-G21],,,,,,,,,,,,인터참(검토필요),
252,,프랜드,pland1590@naver.com,http://pland-pure.com/en/,,검토필요,,,,,,"화장품 소재(원료)·OEM/ODM R&D 전문기업으로 고객사 생산 대행만 언급, 자체 소비자 브랜드 없음. [인터참 부스A-G26]",,,,,,,,,,,,인터참(검토필요),
253,,THESERA,mrinno@mrinno.com,http://www.thesera.co.kr,,검토필요,,,,,,"desc가 '전문가용 화장품 브랜드', 비침습 리프팅·스피큘 재생 등 에스테틱 시술 프로그램과 65개국 전문가 양성 중심이라 일반 소비자 D2C [인터참 부스A-H18]",,,,,,,,,,,,인터참(검토필요),
254,,(주)스킨솔루션,naluke@naver.com,http://www.skinsolution.co.kr,,검토필요,,,,,,"desc에서 스스로 '기술 기반 소재 기업', 자동화 대량생산 공정·소모품 공급으로 자처, 하이드로콜로이드 패치 OEM·소재 사업으로 자체 소비 [인터참 부스A-H22]",,,,,,,,,,,,인터참(검토필요),
255,,욜리 메이크업툴,nicholas@yolybrush.com,https://www.yolybrush.com/,,검토필요,,,,,,"메이크업 브러시·퍼프 글로벌 OEM/ODM 수탁제조사로 100개 브랜드에 공급, 자체 소비자 브랜드 없음. [인터참 부스A-H36]",,,,,,,,,,,,인터참(검토필요),
256,,"GUANGZHOU LVFANGZHOU INDUSTRIAL CO.,LTD",lvfangzhou@126.com,https://www.lfz-nonwoven.com,,검토필요,,,,,,"마스크시트 원단·부직포 소재 OEM 제조(500+ OEM·3000+ 브랜드 납품), 소재공급으로 소비자 브랜드 없음. [인터참 부스A-H43]",,,,,,,,,,,,인터참(검토필요),
257,,한방미인화장품 HBMIC,hbmic@hbmic.com,https://www.hbmic.com/default/,,검토필요,,,,,,"스킨·헤어케어 OEM/ODM 전문 제조업체로 맞춤형 수탁 생산 서비스 제공, 자체 소비자 브랜드 없음. [인터참 부스A-I03]",,,,,,,,,,,,인터참(검토필요),
258,,MELKA,woojinkim88@daum.net,https://thedameul.co.kr/,,검토필요,,,,,,고기능 성분 처방을 개발하나 유통채널 기반 기획의 시장지향 개발사(OEM/ODM)로 자체 소비자 브랜드 판매 근거 없음. [인터참 부스A-I07],,,,,,,,,,,,인터참(검토필요),
259,,에이치제이코퍼레이션즈 주식회사,info@hjcorporations.kr,https://www.hjcorporations.kr/,,검토필요,,,,,,"desc가 다분야 솔루션·매출만 언급하고 카테고리에 OEM/ODM 포함, 자체 소비자 브랜드 근거 없음. [인터참 부스A-I18]",,,,,,,,,,,,인터참(검토필요),
260,,주식회사 케이원파마,konepharma@konepharma.co.kr,https://konepharma.co.kr/,,검토필요,,,,,,파트너 네트워크 통해 의약품·의료기기·뷰티 제품을 공급하는 유통상으로 자체 소비자 브랜드 없음. [인터참 부스A-I26],,,,,,,,,,,,인터참(검토필요),
261,,(주) 네오제네시스,info@neogenesis.co.kr,http://www.neotox-cn.com,,검토필요,,,,,,자가유래 세포치료 의료기기 개발·공급 전문으로 소비자 뷰티 브랜드 아님. [인터참 부스A-I31],,,,,,,,,,,,인터참(검토필요),
262,,에코문도 코리아,korea@ecomundo.eu,https://kr.ecomundo.eu,,검토필요,,,,,,글로벌 화장품 규제 컨설팅(CPNP·MoCRA 등) 전문 B2B 서비스기업으로 소비자 브랜드 없음. [인터참 부스A-I36],,,,,,,,,,,,인터참(검토필요),
263,,"K.BEAUTY ACCESSORY CO.,LTD",sunjing@k.beautychina.com,http://www.kbeautychina.com/,,검토필요,,,,,,"뷰티 툴 OEM/ODM 수탁 제조 전문, 글로벌 브랜드 대행으로 자체 소비자 브랜드 없음. [인터참 부스A-I37]",,,,,,,,,,,,인터참(검토필요),
264,,실리스카(주),info@silisca.com,http://www.silisca.com,,검토필요,,,,,,desc가 클리닉·에스테틱 전문가 대상 프로페셔널 스킨케어 포뮬러만 언급하고 소비자 D2C/리테일 채널이 없어 자사 소비자 브랜드 성격 부재. [인터참 부스A-J11],,,,,,,,,,,,인터참(검토필요),
265,,(주)제이티,contact@jtcosmetic.com,https://jtcosmetics.imweb.me/,,검토필요,,,,,,"하이드로겔 전문 ODM/OEM 수탁제조사로 고객 브랜드용 제조만 제공, 자체 소비자 브랜드 없음. [인터참 부스A-J36]",,,,,,,,,,,,인터참(검토필요),
266,,(주)에스엠에코랩,smecolab@naver.com,,,검토필요,,,,,,"category·website·desc 모두 비어 있어 사업 확인 불가, 보수적으로 제외. [인터참 부스A-J37]",,,,,,,,,,,,인터참(검토필요),
267,,"TAIZHOU HUADI ELECTRIC CO.,LTD",info@huadicn.com,http://www.huadicn.com/,,검토필요,,,,,,"전기 제품 제조사로 품질·가격만 언급, 자체 뷰티 소비자 브랜드 근거 없음. [인터참 부스A-J46]",,,,,,,,,,,,인터참(검토필요),
268,,"SHAANXI FAIRIR BIOTECH CO.,LTD",,,,검토필요,,,,,,"desc 없음, 사명에 Biotech로 보아 원료·바이오 공급사로 보수적 추정, 자사 소비자 브랜드 없음. [인터참 부스A-J47]",,,,,,,,,,,,인터참(검토필요),
269,,"Yaxi Daily Necessities Co.,Ltd",118183863@qq.com,https://gzaishi.en.alibaba.com/,,검토필요,,,,,,마스크용 부직포 베이스 원단 OEM/ODM 공급사로 자체 소비자 브랜드 없음. [인터참 부스A-K41],,,,,,,,,,,,인터참(검토필요),
270,,메타폴라아로마(주),inform@orlic.co.kr,https://orlic.co.kr,,검토필요,,,,,,"클린뷰티·차별화 제형 R&D·OEM/ODM 제조 기업으로 글로벌 바이어 대상, 자체 소비자 브랜드 언급 없음. [인터참 부스A-L01]",,,,,,,,,,,,인터참(검토필요),
271,,홈앤쇼핑,,,,검토필요,,,,,,desc·website 모두 비어있고 명칭상 홈쇼핑 유통 채널 사업자로 추정되어 자체 소비자 뷰티 브랜드 보유 근거가 없음. [인터참 부스A-L01],,,,,,,,,,,,인터참(검토필요),
272,,(주)톨리코리아,sales@toly.kr,,,검토필요,,,,,,"category·website·desc 모두 비어 사업 정보가 전무, 자사 소비자 브랜드 근거 없어 보수적 제외(재검토 권장). [인터참 부스A-M01]",,,,,,,,,,,,인터참(검토필요),
273,,LECOS,sales@lecospack.com,,,검토필요,,,,,,desc·category·website 모두 비어있고 사명도 사업 단서 없어 판단 근거 없으므로 보수적 제외. [인터참 부스A-M33],,,,,,,,,,,,인터참(검토필요),
274,,"BELLE CRAFT MANUFACTURING CO.,LTD.",marketing@belleglas.com,,,검토필요,,,,,,"사명에 Manufacturing 포함·나머지 정보 전무로 수탁 제조사 추정, 자사 소비자 브랜드 근거 없어 보수적 제외. [인터참 부스A-M38]",,,,,,,,,,,,인터참(검토필요),
275,,"DONGGUAN KINWONG TECHNOLOGY CO.,LTD",miko@jingwangtop.com,https://kinwongtechnology.en.alibaba.com,,검토필요,,,,,,"뷰티 마사지·화장 도구(스패출러, 괄사, 롤러) 제조사로 OEM 공급. 자사 소비자 브랜드 없음. [인터참 부스A-N18]",,,,,,,,,,,,인터참(검토필요),
276,,"ZHEJIANG CHENYANG NONWOVEN CO., LTD",,,,검토필요,,,,,,"desc 없으나 사명에 Nonwoven(부직포) 명시, 마스크 원단 등 소재 공급사로 추정되어 소비자 브랜드 없음. [인터참 부스A-N24]",,,,,,,,,,,,인터참(검토필요),
277,,"A&H INTERNATIONAL COSMETICS CO., LTD",info-sales@a-hcosmetics.com,https://mp.weixin.qq.com/mp/profile_ext?action=home&__biz=MzkzMzM5NzM5Mw==,,검토필요,,,,,,"색조·스킨케어 완제품 및 원료 공장 운영 OEM/ODM 제조사, 자체 소비자 브랜드 없음. [인터참 부스A-N26]",,,,,,,,,,,,인터참(검토필요),
278,,"GUANGZHOU SIYU NON-WOVEN PRODUCTS CO., LTD.",1102020670@qq.com,https://mp.weixin.qq.com/s/-m0lLrx2r1luNZ5JQuEmYw,,검토필요,,,,,,"기능성 부직포 소재 제조 하이테크 기업, 마스크시트 원단 소재공급으로 소비자 브랜드 없음. [인터참 부스A-N28]",,,,,,,,,,,,인터참(검토필요),
279,,유니엔코리아,info@unienkorea.com,http://unienkorea.com,,검토필요,,,,,,desc가 '건강·미용 제품을 유통·판매하는 토탈 헬스케어사'로 자체 검수만 언급할 뿐 자사 브랜드·완제품이 전무한 유통상. (검증변경) [인터참 부스A-O11],,,,,,,,,,,,인터참(검토필요),
280,,디자인바른,db@designbarun.com,https://www.wechat.com/airapha,,검토필요,,,,,,화장품 로고·패키지 브랜딩 디자인 스튜디오로 자체 소비자 완제품 없음. [인터참 부스A-O15],,,,,,,,,,,,인터참(검토필요),
281,,와이에스메디,beauty@ysmedi.kr,https://xe-lha.com/en,,검토필요,,,,,,피부과·의료기관 대상 메디컬 에스테틱 솔루션(XE-LHA) 공급으로 일반 소비자 브랜드 아님. [인터참 부스A-O22],,,,,,,,,,,,인터참(검토필요),
282,,(주)나노바이오시스템,mkt@nanobiosystem.co.kr,https://www.nanobiosystem.co.kr/,,검토필요,,,,,,"재생의료 원천기술 기반 의료기기·바이오 기업으로 코스메틱은 기술 적용 개발 단계, 병원·파트너 대상이고 자사 소비자 브랜드 언급 없음. [인터참 부스A-O33]",,,,,,,,,,,,인터참(검토필요),
283,,파란네일,,,,검토필요,,,,,,"desc/category/website 모두 공란이며 명칭상 네일 상품·유통 추정, 자사 소비자 브랜드 근거 없음. [인터참 부스A-P04]",,,,,,,,,,,,인터참(검토필요),
284,,이연물산,kkim09@nate.com,,,검토필요,,,,,,category·website·desc가 모두 비어 있어 뷰티 소비자 브랜드 보유 근거가 전무하여 보수적으로 제외. [인터참 부스A-P05],,,,,,,,,,,,인터참(검토필요),
285,,(주) 코스모더마,comikorea@gmail.com,https://www.cosmoderma.kr/,,검토필요,,,,,,"카테고리에 실리프팅·필러 포함, desc가 R&D 기반 고품질 원자재 사용 추상적 표현뿐이고 자사 소비자 브랜드 언급 없어 시술기기·B2B 성격 [인터참 부스A-P08]",,,,,,,,,,,,인터참(검토필요),
286,,케이투메디텍,info@k2meditech.com,,,검토필요,,,,,,"desc/category/website 모두 공란이며 명칭상 메디텍(의료기기) 추정, 자사 소비자 브랜드 근거 전무. [인터참 부스A-P10]",,,,,,,,,,,,인터참(검토필요),
287,,주식회사 미팜,support@maypharm.co.kr,https://maypharm.net,,검토필요,,,,,,보툴리눔 톡신·필러·엑소좀 메디컬 에스테틱 전문사로 나드레쥬 등 브랜드도 시술용 제품이라 소비자완제품 아님. [인터참 부스A-P16],,,,,,,,,,,,인터참(검토필요),
288,,"SKINNPLUS CO.,LTD",skinnplus@naver.com,https://brand.naver.com/saintfran,,검토필요,,,,,,TV홈쇼핑 인큐베이팅·ODM 파트너가 본업이고 자체 브랜드는 부수적 언급이라 소비자 브랜드성 약함. [인터참 부스A-P19],,,,,,,,,,,,인터참(검토필요),
289,,주식회사 위즈켐,mjlee@wizchem.com,http://www.wizchem.com,,검토필요,,,,,,스킨부스터·필러 R&D/제조 OEM/ODM으로 클리닉·유통·브랜드 파트너 대상 B2B. [인터참 부스A-R01],,,,,,,,,,,,인터참(검토필요),
290,,라즐라 뷰티(P.M.U),bpflkhss@gmail.com,https://www.wechat.com/wxid_6d25szebr2ox22,,검토필요,,,,,,필링세럼+피그먼트코팅크림+페더니들 등 반영구(PMU) 시술 전용 제품으로 시술자·전문가 대상 B2B이며 소비자 자체 브랜드 근거 없음. [인터참 부스A-R04],,,,,,,,,,,,인터참(검토필요),
291,,"BAIHUA CO.,LTD",joan@baihuawipes.com,https://gzbhryp.1688.com,,검토필요,,,,,,"물티슈 전문 제조사로 OEM/ODM 위주, 자체 소비자 브랜드 없음. [인터참 부스A-R13]",,,,,,,,,,,,인터참(검토필요),
292,,아롬컴퍼니,florencekim04@gmail.com,https://www.wechat.com/Flofounder,,검토필요,,,,,,desc·category 모두 비어있고 위챗 링크만 있어 사업 실체와 소비자 브랜드 확인 불가(보수적 제외). [인터참 부스A-R15],,,,,,,,,,,,인터참(검토필요),
293,,GMC Med,info@gmcmed.co.kr,http://www.gmcmed.co.kr,,검토필요,,,,,,"에스테틱 제품·피부과 의료기기 개발/제조 중심, 자체 소비자 브랜드 불명확한 B2B 수출형. [인터참 부스A-R16]",,,,,,,,,,,,인터참(검토필요),
294,,(주)케이피티,mhs@starpheres.com,http://www.starpheres.com/,,검토필요,,,,,,"입자기술·비드에멀젼 소재 전문기업으로 아모레·로레알 등에 원료/제형 공급하는 B2B 소재기업, 소비자 브랜드 없음. [인터참 부스A-R18]",,,,,,,,,,,,인터참(검토필요),
295,,(주)라파스,sales@raphas.com,https://www.raphas.com/en/,,검토필요,,,,,,"desc가 마이크로니들 DEN기술·제조공정·인증만 설명, 소비자 브랜드명·D2C·리테일 언급 전무한 B2B 기술/OEM사. (검증변경) [인터참 부스A-R19]",,,,,,,,,,,,인터참(검토필요),
296,,(주)뉴트리케어,global2m@nutricare.co.kr,https://nutricare.co.kr/,,검토필요,,,,,,건기식·뷰티 OEM/ODM/OBM/JDM 전문 제조사로 자체 소비자 브랜드 없음. [인터참 부스A-R22],,,,,,,,,,,,인터참(검토필요),
297,,차모스코스메틱,1992@chamos.co.kr,https://en.chamos.co.kr,,검토필요,,,,,,"30년 기능성 화장품 OEM/ODM 수탁·수출 중심, 자사 소비자 브랜드 언급 없음. [인터참 부스A-R26]",,,,,,,,,,,,인터참(검토필요),
298,,(주)디와이코스메틱,dy-cos@daum.net,https://dy-cos.com,,검토필요,,,,,,마스크팩·기능성 화장품 전문 OEM/ODM 제조 기업. 자사 소비자 브랜드 언급 없음. [인터참 부스A-R32],,,,,,,,,,,,인터참(검토필요),
299,,유한코스메틱,dh.son@yuhancosmetics.co.kr,https://yuhancosmetics.co.kr/,,검토필요,,,,,,"유한양행 계열 화장품 OEM/ODM 제조사로 고객사 브랜드 생산, 자체 소비자 브랜드 없음. [인터참 부스C-I01]",,,,,,,,,,,,인터참(검토필요),
300,,후택,biz@whotag.ai,https://whotag.ai,,검토필요,,,,,,"인플루언서 발굴·캠페인 대행 AI 인텔리전스 플랫폼(바이브컴퍼니)으로, 자사 소비자 뷰티 브랜드가 아닌 마케팅 서비스 공급자(경쟁/파트너군). [인터참 부스C-I14]",,,,,,,,,,,,인터참(검토필요),
301,,주식회사 리더스코스메틱,odem@leaderscosmetics.com,https://leaderscosmetics.com,,검토필요,,,,,,"desc가 고객 브랜드 위한 맞춤형 ODM/OEM 솔루션만 명시, 자체 소비자 브랜드 언급 없음. [인터참 부스C-I17]",,,,,,,,,,,,인터참(검토필요),
302,,(주)에이로마플라붐,info@aromaflavum.com,https://en.aromaflavum.com/,,검토필요,,,,,,"향료 원료 개발·공급 B2B 조향 기업으로 화장품·퍼퓸사에 향료 솔루션 제공, 소비자 완제품 브랜드 아님. [인터참 부스C-J32]",,,,,,,,,,,,인터참(검토필요),
303,,"NATUZEN CO., LTD.,",natuzensales@natuzen.net,https://www.natuzen.net/?language=kor,,검토필요,,,,,,기초·기능성·바디헤어·의약외품 등 전문 OEM/ODM 제조사로 자체 소비자 브랜드 언급 없음. [인터참 부스C-J41],,,,,,,,,,,,인터참(검토필요),
304,,BODYYA HEALTH,bodyya@naver.com,,,검토필요,,,,,,"2010년 설립 화장품 제조업체로 소량 OEM 생산 제안(마스크팩·샴푸 등), 자체 소비자 브랜드 없음. [인터참 부스C-J42]",,,,,,,,,,,,인터참(검토필요),
305,,리봄화장품,overseas@rebom.kr,http://www.rebom.kr/,,검토필요,,,,,,"화장품 R&D 및 ODM 수출 전문기업으로 고객 맞춤형 제조 제공, 자체 소비자 브랜드 언급 없음. [인터참 부스C-J52]",,,,,,,,,,,,인터참(검토필요),
306,,오프뷰티,offbeauty@qandbintl.com,https://offbeauty-percent.com/,,검토필요,,,,,,여러 브랜드 제품을 모아 파는 뷰티 아울렛 플랫폼/유통상으로 자사 소비자 완제품 브랜드 없음. [인터참 부스C-K01],,,,,,,,,,,,인터참(검토필요),
307,,"HEBEI BEYRON BIOTECH CO., LTD.",jason@beyron.cn,http://www.beyron.cn/,,검토필요,,,,,,"세라마이드·나이아신아마이드 등 화장품 원료 전문 기업, 순수 원료공급으로 소비자 브랜드 없음. [인터참 부스C-K16]",,,,,,,,,,,,인터참(검토필요),
308,,그린코스 주식회사,help@green-cos.com,,,검토필요,,,,,,"desc·website 전무, 명칭상 코스(코스메틱 OEM 추정)이나 자체 소비자 브랜드 근거 없어 보수적 제외. [인터참 부스C-K33]",,,,,,,,,,,,인터참(검토필요),
309,,(주)죠이라이프,export@jlife1.com,http://joylifekorea.com/,,검토필요,,,,,,"화장품·건강식품 OEM/ODM 전문기업으로 고객사 브랜드 제조 지원만, 자체 소비자 브랜드 없음. [인터참 부스C-K41]",,,,,,,,,,,,인터참(검토필요),
310,,주식회사 피에프네이처,marketing@pfnature.com,https://www.pfnature.com/,,검토필요,,,,,,R&D·제조·QC 원스톱 ODM/OEM 전문 수탁제조 기업으로 자사 소비자 브랜드 없음. [인터참 부스C-K51],,,,,,,,,,,,인터참(검토필요),
311,,주식회사 엔스,enthsales@enth.co.kr,https://enth.co.kr/,,검토필요,,,,,,"네일·컬러코스메틱 OEM/ODM 수탁제조사로 글로벌 브랜드 대상 공급, 자체 소비자 브랜드 없음. [인터참 부스C-K56]",,,,,,,,,,,,인터참(검토필요),
312,,"LINK METOO BIO-TECHNOLOGY DALIAN CO.,LTD",1013636360@qq.com,http://www.linkmetoo.com.cn,,검토필요,,,,,,"category는 Skin Care이나 desc는 바이오복합소재 R&D·생산·자원 재활용만 언급, 소비자 제품·브랜드 없는 소재 공급사로 판단되 [인터참 부스C-L16]",,,,,,,,,,,,인터참(검토필요),
313,,(주)일진코스메틱,,,,검토필요,,,,,,"desc가 향료·제형·원료 연구개발 및 고객사 대상 제품 개발만 언급, 자체 소비자 브랜드·D2C 근거 전무. [인터참 부스C-L21]",,,,,,,,,,,,인터참(검토필요),
314,,유씨엘 주식회사,UCL.Global@e-ucl.co.kr,http://www.e-ucl.co.kr/eng,,검토필요,,,,,,"1980년 원료 생산으로 시작한 화장품·의약외품 ODM/OEM 전문사로 desc가 클라이언트 제품 개발 강조, 자체 소비자 브랜드 없음. [인터참 부스C-L23]",,,,,,,,,,,,인터참(검토필요),
315,,(주)화인글로벌랩,midilcos@gmail.com,https://whaingloballab.com/,,검토필요,,,,,,"1979년부터 화장품 연구개발·생산 전문 OEM/ODM으로 고객사 공급, 자체 소비자 브랜드 없음. [인터참 부스C-L26]",,,,,,,,,,,,인터참(검토필요),
316,,(주)리베코스,tim@saenggreen.com,http://www.liebecos.com/,,검토필요,,,,,,스킨케어·퍼스널케어 OEM/ODM 수탁제조사(38년)로 자체 소비자 브랜드 없음. [인터참 부스C-L31],,,,,,,,,,,,인터참(검토필요),
317,,(주)우신화장품,marketing@woosincos.co.kr,https://www.woosincos.co.kr/,,검토필요,,,,,,"기초·바디·헤어 화장품 전문 OEM/ODM 제조사, 자체 소비자 브랜드 언급 없음. [인터참 부스C-L38]",,,,,,,,,,,,인터참(검토필요),
318,,주식회사 에스겔코스메틱,ezekielcos@hanmail.net,https://ezekielcos.com/,,검토필요,,,,,,"CGMP 인증 화장품 OEM/ODM 전문 제조사로 고객사 브랜드 생산 원스톱 서비스, 자체 소비자 브랜드 없음. [인터참 부스C-L41]",,,,,,,,,,,,인터참(검토필요),
319,,주식회사 베스트솔루션,sales@bestsolution1.co.kr,https://www.bestsolution1.co.kr/,,검토필요,,,,,,Private-label·OEM·ODM 토탈 뷰티 솔루션 제공사로 자체 소비자 브랜드 언급 없음. [인터참 부스C-L46],,,,,,,,,,,,인터참(검토필요),
320,,"주식회사 씨아이티 (CIT Co., Ltd)",andrew@citcosmetic.co.kr,https://citcosmetic.com/kr/,,검토필요,,,,,,"화장품 ODM 토탈서비스 전문 기업, 고객맞춤형 처방·제조 수탁으로 자체 소비자 브랜드 없음. [인터참 부스C-M11]",,,,,,,,,,,,인터참(검토필요),
321,,(주)아우딘퓨쳐스(K-Beauty ODM/OEM),kmpark@outinco.com,https://youtu.be/r58RnimqKbM?si=42bhi3wzbVdjsPVW,,검토필요,,,,,,"K-뷰티 선도 글로벌 화장품 ODM 전문기업, 파트너사에 토탈 솔루션 제공으로 자체 소비자 브랜드 없음. [인터참 부스C-M16]",,,,,,,,,,,,인터참(검토필요),
322,,ASIABNC (주식회사 아시아비엔씨),export@asiabnc.co.kr,https://www.asiabnc.co.kr,,검토필요,,,,,,rom&nd 등 타사 브랜드를 위한 유통·이커머스·마케팅·OEM/ODM 대행이 본업으로 자체 소비자 브랜드 아님. [인터참 부스C-M26],,,,,,,,,,,,인터참(검토필요),
323,,(주)세리화장품,must@sericos.co.kr,http://sericos.co.kr/en,,검토필요,,,,,,"1998년 설립 화장품 제조사(manufacturer)로 R&D·생산 수탁, 자체 소비자 브랜드 언급 없음. [인터참 부스C-M33]",,,,,,,,,,,,인터참(검토필요),
324,,(주)아로마뱅크,aromabank@aroma-bank.co.kr,http://www.aroma-bank.co.kr/,,검토필요,,,,,,향료·에센셜오일 개발 공급 및 향수·디퓨저 OEM/ODM B2B 서비스로 자체 소비자 브랜드 없음. [인터참 부스C-M36],,,,,,,,,,,,인터참(검토필요),
325,,서울화장품,sarah.k@seoulcos.co.kr,http://www.seoulcos.co.kr/,,검토필요,,,,,,"44년 경력 OEM/ODM 원스톱 제조사로 타 브랜드용 처방 개발, 자체 소비자 브랜드 언급 없음. [인터참 부스C-M41]",,,,,,,,,,,,인터참(검토필요),
326,,주식회사 다산씨엔텍,sales@dasancntech.com,https://www.dasancntech.com/,,검토필요,,,,,,"CGMP 화장품 제조사로 원료·제형 개발 및 OEM/ODM·인증대행 제공, 자체 소비자 브랜드 없음. [인터참 부스C-M42]",,,,,,,,,,,,인터참(검토필요),
327,,(주)지앤아이코스메틱,gnicos@gnicos.co.kr,http://www.gnicos.co.kr/,,검토필요,,,,,,"desc상 색조화장품 ODM 전문업체로 자사 소비자 브랜드 언급 없음, 수탁제조. [인터참 부스C-M51]",,,,,,,,,,,,인터참(검토필요),
328,,AMORY LONDON LTD,info@amorylondon.com,,,검토필요,,,,,,"category·website·desc 모두 비어 정보 전무, 자사 소비자 브랜드 근거 없어 보수적 제외(재검토 권장). [인터참 부스C-N06]",,,,,,,,,,,,인터참(검토필요),
329,,"HUAXIN BIOTECHNOLOGY CO., LIMITED",olwen_z@foxmail.com,https://huaxinguoji.en.alibaba.com/company_profile.html,,검토필요,,,,,,"Alibaba company_profile 기반에 브랜드명 없이 '저가·중가·고가 전 가격대 풀라인업'을 내세운 수탁 제조사 카탈로그 어법, 자 [인터참 부스C-N11]",,,,,,,,,,,,인터참(검토필요),
330,,Nuon LLC,info@nuonmedical.com,https://www.nuonmedical.com,,검토필요,,,,,,"18년 의료기술 기반으로 코스메틱 효능을 높이는 액티브 애플리케이터(기기 부품)를 개발하는 B2B 의료기술 기업, 자사 소비자 브랜드 없음. [인터참 부스C-N16]",,,,,,,,,,,,인터참(검토필요),
331,,주식회사 이든팜,eden@edencos.co.kr,http://edencos.co.kr/,,검토필요,,,,,,"스킨/헤어/바디 OEM/ODM 제조기업으로 고객사 맞춤 제형 개발, 자체 소비자 브랜드 없음. [인터참 부스C-N31]",,,,,,,,,,,,인터참(검토필요),
332,,BonitoLab,bonitolab@bonitolab.com,https://www.bonitolab.com,,검토필요,,,,,,"화장품 기획부터 처방·양산까지 지원하는 개발 전문 OEM/ODM 기업, 자체 소비자 브랜드 언급 없음. [인터참 부스C-N32]",,,,,,,,,,,,인터참(검토필요),
333,,해피엘앤비,happy@happylnb.com,https://www.happylnb.com/eng/cosmetic/index.php,,검토필요,,,,,,"화장품 OEM 기업으로 비건·할랄 인증 수탁 제조·수출 중심, 자체 소비자 브랜드 없음. [인터참 부스C-N41]",,,,,,,,,,,,인터참(검토필요),
334,,(주) 정동산업,duzon@jungdong.biz,https://www.jungdongcos.com/,,검토필요,,,,,,"마스크팩·여드름패치 전문 글로벌 OEM/ODM 제조사로 파트너사 공급, 소비자 브랜드 없음. [인터참 부스C-N47]",,,,,,,,,,,,인터참(검토필요),
335,,(주) 에이바이오머티리얼즈,master@a-bio.co.kr,https://celexo.co.kr/home/index.php?ps_language_type=english,,검토필요,,,,,,엑소좀 스킨부스터와 전문가용 프리/포스트케어 화장품을 클리닉에 공급하는 바이오텍으로 소비자 자체 브랜드 없음. [인터참 부스C-O31],,,,,,,,,,,,인터참(검토필요),
336,,씨앤텍(주),sbeom1@cntechcorp.co.kr,https://www.cntechcorp.co.kr/,,검토필요,,,,,,스킨케어·마스크·패치 등 외주 없는 자체생산 OEM/ODM 수탁제조사로 자체 소비자 브랜드 언급 없음. [인터참 부스C-P01],,,,,,,,,,,,인터참(검토필요),
337,,㈜세레코,celleco@celleco.co.kr,https://www.celleco.co.kr/en,,검토필요,,,,,,"피부과학 기반 화장품 OEM/ODM 전문 기업, 원스톱 수탁제조로 자체 소비자 브랜드 없음. [인터참 부스C-P03]",,,,,,,,,,,,인터참(검토필요),
338,,(주)미진화장품,mijin_kor@mjcare.co.kr,https://www.mjcare.co.kr/,,검토필요,,,,,,"마스크팩 OEM/ODM 전문업체로 desc에 자체 소비자 브랜드 언급 없음, 수탁제조 중심. [인터참 부스C-P16]",,,,,,,,,,,,인터참(검토필요),
339,,주식회사 제이에스사이언스,,,,검토필요,,,,,,GSC·안티에이징랩의 피부 임상시험·인증 컨설팅 B2B 서비스 제공 기업으로 자체 소비자 브랜드 없음. [인터참 부스C-P22],,,,,,,,,,,,인터참(검토필요),
340,,퓨어앤텍(주),sales@purentechkorea.com,https://purentechkorea.com/,,검토필요,,,,,,GMP 기반 OEM/ODM 전문 글로벌 화장품 제조사로 자체 소비자 브랜드 없이 수탁 생산·수출 중심. [인터참 부스C-P31],,,,,,,,,,,,인터참(검토필요),
